dateCaptured,airTempSensationOne,airHumSensationOne,airTempOne,airHumOne,earthTempOne,earthHumOne,lightOne,airTempSensationTwo,airHumSensationTwo,airTempTwo,airHumTwo,earthTempTwo,earthHumTwo,lightTwo,airTempSensationThree,airHumSensationThree,airTempThree,airHumThree,earthTempThree,earthHumThree,lightThree,airTempSensationFour,airHumSensationFour,airTempFour,airHumFour,earthTempFour,earthHumFour,lightFour,airTempSensationFive,airHumSensationFive,airTempFive,airHumFive,earthTempFive,earthHumFive,lightFive,statusCloud,timeSent
17/09/2020 21:16:22,9.77,9.77,10.10,99.90,15.12,40.12,0.00,12.41,12.41,12.50,99.90,16.19,23.79,0.00,10.98,10.98,11.20,99.90,15.94,60.79,0.00,11.20,11.20,11.40,99.90,16.25,34.99,0.00,10.10,10.10,10.40,99.90,14.56,36.90,0.00,True,20/09/2020 16:37:55
17/09/2020 21:46:57,11.09,11.09,11.30,99.90,15.00,39.75,0.00,10.98,10.98,11.20,99.90,16.12,23.46,0.00,11.31,11.31,11.50,99.90,15.81,60.58,0.00,10.87,10.87,11.10,99.90,15.88,34.59,0.00,10.10,10.10,10.40,99.90,14.44,34.83,0.00,True,20/09/2020 16:37:55
17/09/2020 22:17:31,10.98,10.98,11.20,99.90,14.94,39.43,0.00,10.98,10.98,11.20,99.90,15.94,23.12,0.00,11.20,11.20,11.40,99.90,15.75,60.40,0.00,10.54,10.54,10.80,99.90,15.69,34.35,0.00,10.43,10.43,10.70,99.90,14.31,34.85,0.00,True,20/09/2020 16:37:55
17/09/2020 22:48:04,10.54,10.54,10.80,99.90,14.62,39.43,0.00,10.21,10.21,10.50,99.90,15.75,22.98,0.00,10.98,10.98,11.20,99.90,15.56,60.26,0.00,10.65,10.65,10.90,99.90,15.44,34.40,0.00,10.65,10.65,10.90,99.90,14.25,35.54,0.00,True,20/09/2020 16:37:55
17/09/2020 23:18:31,8.12,8.12,8.60,99.90,14.50,39.51,0.00,9.55,9.55,9.90,99.90,15.69,23.08,0.00,9.88,9.88,10.20,99.90,15.50,60.19,0.00,9.11,9.11,9.50,99.90,15.31,34.20,0.00,8.12,8.12,8.60,99.90,14.19,38.61,0.00,True,20/09/2020 16:37:55
17/09/2020 23:48:57,7.79,7.79,8.30,99.90,14.38,39.71,0.00,7.24,7.24,7.80,99.90,15.44,23.57,0.00,8.45,8.45,8.90,99.90,15.44,60.50,0.00,7.57,7.57,8.10,99.90,15.06,34.33,0.00,5.48,5.48,6.20,99.90,14.06,38.94,0.00,True,20/09/2020 16:37:55
18/09/2020 00:19:27,7.02,7.02,7.60,99.90,14.25,39.73,0.00,7.90,7.90,8.40,99.90,15.38,23.90,0.00,7.68,7.68,8.20,99.90,15.25,60.17,0.00,7.57,7.57,8.10,99.90,14.94,34.28,0.00,5.81,5.81,6.50,99.90,14.00,42.37,0.00,True,20/09/2020 16:37:55
18/09/2020 00:50:05,7.68,7.68,8.20,99.90,14.19,39.39,0.00,8.23,8.23,8.70,99.90,15.25,23.89,0.00,7.90,7.90,8.40,99.90,15.19,60.14,0.00,8.23,8.23,8.70,99.90,14.69,33.93,0.00,7.57,7.57,8.10,99.90,13.94,42.37,0.00,True,20/09/2020 16:37:55
18/09/2020 01:20:38,7.90,7.90,8.40,99.90,14.00,39.12,0.00,8.78,8.78,9.20,99.90,15.12,23.66,0.00,8.01,8.01,8.50,99.90,15.06,59.94,0.00,8.23,8.23,8.70,99.90,14.44,33.55,0.00,8.01,8.01,8.50,99.90,13.75,43.65,0.00,True,20/09/2020 16:37:55
18/09/2020 01:51:13,8.45,8.45,8.90,99.90,13.94,38.77,0.00,9.99,9.99,10.30,99.90,15.06,23.50,0.00,7.90,7.90,8.40,99.90,15.00,59.83,0.00,8.89,8.89,9.30,99.90,14.31,33.61,0.00,7.24,7.24,7.80,99.90,13.69,43.46,0.00,True,20/09/2020 16:37:55
18/09/2020 02:21:47,8.34,8.34,8.80,99.90,13.81,38.70,0.00,8.89,8.89,9.30,99.90,14.88,23.31,0.00,8.56,8.56,9.00,99.90,14.88,59.59,0.00,8.56,8.56,9.00,99.90,14.12,33.36,0.00,8.78,8.78,9.20,99.90,13.62,44.12,0.00,True,20/09/2020 16:37:55
18/09/2020 02:52:21,8.56,8.56,9.00,99.90,13.69,38.50,0.00,8.56,8.56,9.00,99.90,14.75,23.19,0.00,9.11,9.11,9.50,99.90,14.75,59.49,0.00,8.89,8.89,9.30,99.90,13.94,33.20,0.00,8.56,8.56,9.00,99.90,13.56,42.38,0.00,True,20/09/2020 16:37:55
18/09/2020 03:22:51,7.90,7.90,8.40,99.90,13.56,38.54,0.00,9.00,9.00,9.40,99.90,14.75,23.21,0.00,8.67,8.67,9.10,99.90,14.69,59.35,0.00,7.57,7.57,8.10,99.90,13.81,33.00,0.00,6.14,6.14,6.80,99.90,13.44,43.74,0.00,True,20/09/2020 16:37:55
18/09/2020 03:53:22,7.46,7.46,8.00,99.90,13.44,38.60,0.00,8.12,8.12,8.60,99.90,14.56,23.34,0.00,7.79,7.79,8.30,99.90,14.56,59.34,0.00,7.13,7.13,7.70,99.90,13.69,33.32,0.00,7.57,7.57,8.10,99.90,13.31,43.40,0.00,True,20/09/2020 16:37:55
18/09/2020 04:23:53,6.69,6.69,7.30,99.90,13.31,38.60,0.00,6.36,6.36,7.00,99.90,14.50,23.67,0.00,7.13,7.13,7.70,99.90,14.44,59.29,0.00,6.80,6.80,7.40,99.90,13.50,33.34,0.00,4.93,4.93,5.70,99.90,13.25,44.60,0.00,True,20/09/2020 16:37:55
18/09/2020 04:54:22,5.70,5.70,6.40,99.90,13.25,38.61,0.00,6.80,6.80,7.40,99.90,14.31,23.59,0.00,6.47,6.47,7.10,99.90,14.38,59.26,0.00,3.56,3.56,6.70,5.00,13.38,33.41,0.00,6.69,6.69,7.30,99.90,13.12,44.16,0.00,True,20/09/2020 16:37:55
18/09/2020 05:24:54,5.37,5.37,6.10,99.90,13.12,38.40,0.00,6.47,6.47,7.10,99.90,14.25,23.72,0.00,6.03,6.03,6.70,99.90,14.31,59.28,0.00,3.01,3.01,6.20,5.00,13.25,33.42,0.00,4.93,4.93,5.70,99.90,13.06,44.88,0.83,True,20/09/2020 16:37:55
18/09/2020 05:55:26,5.26,5.26,6.00,99.90,13.00,38.51,125.83,4.93,4.93,5.70,99.90,14.12,23.68,6.67,5.48,5.48,6.20,99.90,14.25,59.31,0.83,2.68,2.68,5.90,5.00,13.00,33.16,268.33,4.38,4.38,5.20,99.90,13.00,45.35,465.00,True,20/09/2020 16:37:55
18/09/2020 06:26:00,5.59,5.59,6.30,99.90,12.88,38.25,774.17,5.15,5.15,5.90,99.90,14.06,23.65,736.67,5.81,5.81,6.50,99.90,14.06,59.51,417.50,3.12,3.12,6.30,5.00,12.94,32.99,885.00,6.36,6.36,7.00,99.90,12.94,43.75,1256.67,True,20/09/2020 16:37:55
18/09/2020 06:56:47,8.23,8.23,8.70,99.90,12.88,37.54,3450.00,6.80,6.80,7.40,99.90,14.00,23.81,2125.00,15.05,15.05,15.10,91.30,14.00,58.55,5342.50,8.29,8.29,11.00,5.00,12.69,32.34,3658.33,16.69,16.69,16.70,86.80,12.81,43.30,6434.17,True,20/09/2020 16:37:55
18/09/2020 07:28:08,20.79,20.79,21.00,62.70,12.88,35.06,6080.00,21.40,21.40,21.20,77.50,13.94,21.52,10290.80,27.16,27.16,26.60,52.10,13.94,57.87,11600.80,16.83,16.83,16.90,83.80,12.69,31.11,3621.67,25.02,25.02,25.00,56.20,12.81,42.56,9850.00,True,20/09/2020 16:37:55
18/09/2020 08:22:13,21.96,21.96,22.00,65.10,12.69,34.67,4684.17,32.52,32.52,30.30,55.60,13.88,20.59,14541.70,30.35,30.35,30.50,40.50,13.88,57.60,5747.50,18.48,18.48,18.40,83.60,12.62,30.61,7896.67,26.95,26.95,26.60,48.00,12.75,41.48,10067.50,True,20/09/2020 16:37:55
